"Activity" "Subject" "Variable" "Average"
"WALKING" 30 "tGravityAccMag-std()" NA
"WALKING" 30 "tBodyAccJerkMag-mean()" NA
"WALKING" 30 "tBodyAccJerkMag-std()" NA
"WALKING" 30 "tBodyGyroMag-mean()" NA
"WALKING" 30 "tBodyGyroMag-std()" NA
"WALKING" 30 "tBodyGyroJerkMag-mean()" NA
"WALKING" 30 "tBodyGyroJerkMag-std()" NA
"WALKING" 30 "fBodyAcc-mean()-X" NA
"WALKING" 30 "fBodyAcc-mean()-Y" NA
"WALKING" 30 "fBodyAcc-mean()-Z" NA
"WALKING" 30 "fBodyAcc-std()-X" NA
"WALKING" 30 "fBodyAcc-std()-Y" NA
"WALKING" 30 "fBodyAcc-std()-Z" NA
"WALKING" 30 "fBodyAcc-meanFreq()-X" NA
"WALKING" 30 "fBodyAcc-meanFreq()-Y" NA
"WALKING" 30 "fBodyAcc-meanFreq()-Z" NA
"WALKING" 30 "fBodyAccJerk-mean()-X" NA
"WALKING" 30 "fBodyAccJerk-mean()-Y" NA
"WALKING" 30 "fBodyAccJerk-mean()-Z" NA
"WALKING" 30 "fBodyAccJerk-std()-X" NA
"WALKING" 30 "fBodyAccJerk-std()-Y" NA
"WALKING" 30 "fBodyAccJerk-std()-Z" NA
"WALKING" 30 "fBodyAccJerk-meanFreq()-X" NA
"WALKING" 30 "fBodyAccJerk-meanFreq()-Y" NA
"WALKING" 30 "fBodyAccJerk-meanFreq()-Z" NA
"WALKING" 30 "fBodyGyro-mean()-X" NA
"WALKING" 30 "fBodyGyro-mean()-Y" NA
"WALKING" 30 "fBodyGyro-mean()-Z" NA
"WALKING" 30 "fBodyGyro-std()-X" NA
"WALKING" 30 "fBodyGyro-std()-Y" NA
"WALKING" 30 "fBodyGyro-std()-Z" NA
"WALKING" 30 "fBodyGyro-meanFreq()-X" NA
"WALKING" 30 "fBodyGyro-meanFreq()-Y" NA
"WALKING" 30 "fBodyGyro-meanFreq()-Z" NA
"WALKING" 30 "fBodyAccMag-mean()" NA
"WALKING" 30 "fBodyAccMag-std()" NA
"WALKING" 30 "fBodyAccMag-meanFreq()" NA
"WALKING" 30 "fBodyBodyAccJerkMag-mean()" NA
"WALKING" 30 "fBodyBodyAccJerkMag-std()" NA
"WALKING" 30 "fBodyBodyAccJerkMag-meanFreq()" NA
"WALKING" 30 "fBodyBodyGyroMag-mean()" NA
"WALKING" 30 "fBodyBodyGyroMag-std()" NA
"WALKING" 30 "fBodyBodyGyroMag-meanFreq()" NA
"WALKING" 30 "fBodyBodyGyroJerkMag-mean()" NA
"WALKING" 30 "fBodyBodyGyroJerkMag-std()" NA
"WALKING" 30 "fBodyBodyGyroJerkMag-meanFreq()" NA
"WALKING_DOWNSTAIRS" 1 "Activity" NA
"WALKING_DOWNSTAIRS" 1 "Y" NA
"WALKING_DOWNSTAIRS" 1 "Subject" NA
"WALKING_DOWNSTAIRS" 1 "tBodyAcc-mean()-X" NA
"WALKING_DOWNSTAIRS" 1 "tBodyAcc-mean()-Y" NA
"WALKING_DOWNSTAIRS" 1 "tBodyAcc-mean()-Z" NA
"WALKING_DOWNSTAIRS" 1 "tBodyAcc-std()-X" NA
"WALKING_DOWNSTAIRS" 1 "tBodyAcc-std()-Y" NA
"WALKING_DOWNSTAIRS" 1 "tBodyAcc-std()-Z" NA
"WALKING_DOWNSTAIRS" 1 "tGravityAcc-mean()-X" NA
"WALKING_DOWNSTAIRS" 1 "tGravityAcc-mean()-Y" NA
"WALKING_DOWNSTAIRS" 1 "tGravityAcc-mean()-Z" NA
"WALKING_DOWNSTAIRS" 1 "tGravityAcc-std()-X" NA
"WALKING_DOWNSTAIRS" 1 "tGravityAcc-std()-Y" NA
"WALKING_DOWNSTAIRS" 1 "tGravityAcc-std()-Z" NA
"WALKING_DOWNSTAIRS" 1 "tBodyAccJerk-mean()-X" NA
"WALKING_DOWNSTAIRS" 1 "tBodyAccJerk-mean()-Y" NA
"WALKING_DOWNSTAIRS" 1 "tBodyAccJerk-mean()-Z" NA
"WALKING_DOWNSTAIRS" 1 "tBodyAccJerk-std()-X" NA
"WALKING_DOWNSTAIRS" 1 "tBodyAccJerk-std()-Y" NA
"WALKING_DOWNSTAIRS" 1 "tBodyAccJerk-std()-Z" NA
"WALKING_DOWNSTAIRS" 1 "tBodyGyro-mean()-X" NA
"WALKING_DOWNSTAIRS" 1 "tBodyGyro-mean()-Y" NA
"WALKING_DOWNSTAIRS" 1 "tBodyGyro-mean()-Z" NA
"WALKING_DOWNSTAIRS" 1 "tBodyGyro-std()-X" NA
"WALKING_DOWNSTAIRS" 1 "tBodyGyro-std()-Y" NA
"WALKING_DOWNSTAIRS" 1 "tBodyGyro-std()-Z" NA
"WALKING_DOWNSTAIRS" 1 "tBodyGyroJerk-mean()-X" NA
"WALKING_DOWNSTAIRS" 1 "tBodyGyroJerk-mean()-Y" NA
"WALKING_DOWNSTAIRS" 1 "tBodyGyroJerk-mean()-Z" NA
"WALKING_DOWNSTAIRS" 1 "tBodyGyroJerk-std()-X" NA
"WALKING_DOWNSTAIRS" 1 "tBodyGyroJerk-std()-Y" NA
"WALKING_DOWNSTAIRS" 1 "tBodyGyroJerk-std()-Z" NA
"WALKING_DOWNSTAIRS" 1 "tBodyAccMag-mean()" NA
"WALKING_DOWNSTAIRS" 1 "tBodyAccMag-std()" NA
"WALKING_DOWNSTAIRS" 1 "tGravityAccMag-mean()" NA
"WALKING_DOWNSTAIRS" 1 "tGravityAccMag-std()" NA
"WALKING_DOWNSTAIRS" 1 "tBodyAccJerkMag-mean()" NA
"WALKING_DOWNSTAIRS" 1 "tBodyAccJerkMag-std()" NA
"WALKING_DOWNSTAIRS" 1 "tBodyGyroMag-mean()" NA
"WALKING_DOWNSTAIRS" 1 "tBodyGyroMag-std()" NA
"WALKING_DOWNSTAIRS" 1 "tBodyGyroJerkMag-mean()" NA
"WALKING_DOWNSTAIRS" 1 "tBodyGyroJerkMag-std()" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAcc-mean()-X" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAcc-mean()-Y" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAcc-mean()-Z" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAcc-std()-X" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAcc-std()-Y" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAcc-std()-Z" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAcc-meanFreq()-X" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAcc-meanFreq()-Y" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAcc-meanFreq()-Z" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk-mean()-X" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk-mean()-Y" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk-mean()-Z" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk-std()-X" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk-std()-Y" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk-std()-Z" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk-meanFreq()-X" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk-meanFreq()-Y" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk-meanFreq()-Z" NA
"WALKING_DOWNSTAIRS" 1 "fBodyGyro-mean()-X" NA
"WALKING_DOWNSTAIRS" 1 "fBodyGyro-mean()-Y" NA
"WALKING_DOWNSTAIRS" 1 "fBodyGyro-mean()-Z" NA
"WALKING_DOWNSTAIRS" 1 "fBodyGyro-std()-X" NA
"WALKING_DOWNSTAIRS" 1 "fBodyGyro-std()-Y" NA
"WALKING_DOWNSTAIRS" 1 "fBodyGyro-std()-Z" NA
"WALKING_DOWNSTAIRS" 1 "fBodyGyro-meanFreq()-X" NA
"WALKING_DOWNSTAIRS" 1 "fBodyGyro-meanFreq()-Y" NA
"WALKING_DOWNSTAIRS" 1 "fBodyGyro-meanFreq()-Z" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAccMag-mean()" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAccMag-std()" NA
"WALKING_DOWNSTAIRS" 1 "fBodyAccMag-meanFreq()" NA
"WALKING_DOWNSTAIRS" 1 "fBodyBodyAccJerkMag-mean()" NA
"WALKING_DOWNSTAIRS" 1 "fBodyBodyAccJerkMag-std()" NA
"WALKING_DOWNSTAIRS" 1 "fBodyBodyAccJerkMag-meanFreq()" NA
"WALKING_DOWNSTAIRS" 1 "fBodyBodyGyroMag-mean()" NA
"WALKING_DOWNSTAIRS" 1 "fBodyBodyGyroMag-std()" NA
"WALKING_DOWNSTAIRS" 1 "fBodyBodyGyroMag-meanFreq()" NA
"WALKING_DOWNSTAIRS" 1 "fBodyBodyGyroJerkMag-mean()" NA
"WALKING_DOWNSTAIRS" 1 "fBodyBodyGyroJerkMag-std()" NA
"WALKING_DOWNSTAIRS" 1 "fBodyBodyGyroJerkMag-meanFreq()" NA
"WALKING_DOWNSTAIRS" 2 "Activity" NA
"WALKING_DOWNSTAIRS" 2 "Y" NA
"WALKING_DOWNSTAIRS" 2 "Subject" NA
"WALKING_DOWNSTAIRS" 2 "tBodyAcc-mean()-X" NA
"WALKING_DOWNSTAIRS" 2 "tBodyAcc-mean()-Y" NA
"WALKING_DOWNSTAIRS" 2 "tBodyAcc-mean()-Z" NA
"WALKING_DOWNSTAIRS" 2 "tBodyAcc-std()-X" NA
"WALKING_DOWNSTAIRS" 2 "tBodyAcc-std()-Y" NA
"WALKING_DOWNSTAIRS" 2 "tBodyAcc-std()-Z" NA
"WALKING_DOWNSTAIRS" 2 "tGravityAcc-mean()-X" NA
"WALKING_DOWNSTAIRS" 2 "tGravityAcc-mean()-Y" NA
"WALKING_DOWNSTAIRS" 2 "tGravityAcc-mean()-Z" NA
"WALKING_DOWNSTAIRS" 2 "tGravityAcc-std()-X" NA
"WALKING_DOWNSTAIRS" 2 "tGravityAcc-std()-Y" NA
"WALKING_DOWNSTAIRS" 2 "tGravityAcc-std()-Z" NA
"WALKING_DOWNSTAIRS" 2 "tBodyAccJerk-mean()-X" NA
"WALKING_DOWNSTAIRS" 2 "tBodyAccJerk-mean()-Y" NA
"WALKING_DOWNSTAIRS" 2 "tBodyAccJerk-mean()-Z" NA
"WALKING_DOWNSTAIRS" 2 "tBodyAccJerk-std()-X" NA
"WALKING_DOWNSTAIRS" 2 "tBodyAccJerk-std()-Y" NA
"WALKING_DOWNSTAIRS" 2 "tBodyAccJerk-std()-Z" NA
"WALKING_DOWNSTAIRS" 2 "tBodyGyro-mean()-X" NA
"WALKING_DOWNSTAIRS" 2 "tBodyGyro-mean()-Y" NA
"WALKING_DOWNSTAIRS" 2 "tBodyGyro-mean()-Z" NA
"WALKING_DOWNSTAIRS" 2 "tBodyGyro-std()-X" NA
"WALKING_DOWNSTAIRS" 2 "tBodyGyro-std()-Y" NA
"WALKING_DOWNSTAIRS" 2 "tBodyGyro-std()-Z" NA
"WALKING_DOWNSTAIRS" 2 "tBodyGyroJerk-mean()-X" NA
"WALKING_DOWNSTAIRS" 2 "tBodyGyroJerk-mean()-Y" NA
"WALKING_DOWNSTAIRS" 2 "tBodyGyroJerk-mean()-Z" NA
"WALKING_DOWNSTAIRS" 2 "tBodyGyroJerk-std()-X" NA
"WALKING_DOWNSTAIRS" 2 "tBodyGyroJerk-std()-Y" NA
"WALKING_DOWNSTAIRS" 2 "tBodyGyroJerk-std()-Z" NA
"WALKING_DOWNSTAIRS" 2 "tBodyAccMag-mean()" NA
"WALKING_DOWNSTAIRS" 2 "tBodyAccMag-std()" NA
"WALKING_DOWNSTAIRS" 2 "tGravityAccMag-mean()" NA
"WALKING_DOWNSTAIRS" 2 "tGravityAccMag-std()" NA
"WALKING_DOWNSTAIRS" 2 "tBodyAccJerkMag-mean()" NA
"WALKING_DOWNSTAIRS" 2 "tBodyAccJerkMag-std()" NA
"WALKING_DOWNSTAIRS" 2 "tBodyGyroMag-mean()" NA
"WALKING_DOWNSTAIRS" 2 "tBodyGyroMag-std()" NA
"WALKING_DOWNSTAIRS" 2 "tBodyGyroJerkMag-mean()" NA
"WALKING_DOWNSTAIRS" 2 "tBodyGyroJerkMag-std()" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAcc-mean()-X" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAcc-mean()-Y" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAcc-mean()-Z" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAcc-std()-X" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAcc-std()-Y" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAcc-std()-Z" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAcc-meanFreq()-X" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAcc-meanFreq()-Y" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAcc-meanFreq()-Z" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAccJerk-mean()-X" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAccJerk-mean()-Y" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAccJerk-mean()-Z" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAccJerk-std()-X" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAccJerk-std()-Y" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAccJerk-std()-Z" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAccJerk-meanFreq()-X" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAccJerk-meanFreq()-Y" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAccJerk-meanFreq()-Z" NA
"WALKING_DOWNSTAIRS" 2 "fBodyGyro-mean()-X" NA
"WALKING_DOWNSTAIRS" 2 "fBodyGyro-mean()-Y" NA
"WALKING_DOWNSTAIRS" 2 "fBodyGyro-mean()-Z" NA
"WALKING_DOWNSTAIRS" 2 "fBodyGyro-std()-X" NA
"WALKING_DOWNSTAIRS" 2 "fBodyGyro-std()-Y" NA
"WALKING_DOWNSTAIRS" 2 "fBodyGyro-std()-Z" NA
"WALKING_DOWNSTAIRS" 2 "fBodyGyro-meanFreq()-X" NA
"WALKING_DOWNSTAIRS" 2 "fBodyGyro-meanFreq()-Y" NA
"WALKING_DOWNSTAIRS" 2 "fBodyGyro-meanFreq()-Z" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAccMag-mean()" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAccMag-std()" NA
"WALKING_DOWNSTAIRS" 2 "fBodyAccMag-meanFreq()" NA
"WALKING_DOWNSTAIRS" 2 "fBodyBodyAccJerkMag-mean()" NA
"WALKING_DOWNSTAIRS" 2 "fBodyBodyAccJerkMag-std()" NA
"WALKING_DOWNSTAIRS" 2 "fBodyBodyAccJerkMag-meanFreq()" NA
"WALKING_DOWNSTAIRS" 2 "fBodyBodyGyroMag-mean()" NA
"WALKING_DOWNSTAIRS" 2 "fBodyBodyGyroMag-std()" NA
"WALKING_DOWNSTAIRS" 2 "fBodyBodyGyroMag-meanFreq()" NA
"WALKING_DOWNSTAIRS" 2 "fBodyBodyGyroJerkMag-mean()" NA
"WALKING_DOWNSTAIRS" 2 "fBodyBodyGyroJerkMag-std()" NA
"WALKING_DOWNSTAIRS" 2 "fBodyBodyGyroJerkMag-meanFreq()" NA
"WALKING_DOWNSTAIRS" 3 "Activity" NA
"WALKING_DOWNSTAIRS" 3 "Y" NA
"WALKING_DOWNSTAIRS" 3 "Subject" NA
"WALKING_DOWNSTAIRS" 3 "tBodyAcc-mean()-X" NA
"WALKING_DOWNSTAIRS" 3 "tBodyAcc-mean()-Y" NA
"WALKING_DOWNSTAIRS" 3 "tBodyAcc-mean()-Z" NA
"WALKING_DOWNSTAIRS" 3 "tBodyAcc-std()-X" NA
"WALKING_DOWNSTAIRS" 3 "tBodyAcc-std()-Y" NA
"WALKING_DOWNSTAIRS" 3 "tBodyAcc-std()-Z" NA
"WALKING_DOWNSTAIRS" 3 "tGravityAcc-mean()-X" NA
"WALKING_DOWNSTAIRS" 3 "tGravityAcc-mean()-Y" NA
"WALKING_DOWNSTAIRS" 3 "tGravityAcc-mean()-Z" NA
"WALKING_DOWNSTAIRS" 3 "tGravityAcc-std()-X" NA
"WALKING_DOWNSTAIRS" 3 "tGravityAcc-std()-Y" NA
"WALKING_DOWNSTAIRS" 3 "tGravityAcc-std()-Z" NA
"WALKING_DOWNSTAIRS" 3 "tBodyAccJerk-mean()-X" NA
"WALKING_DOWNSTAIRS" 3 "tBodyAccJerk-mean()-Y" NA
"WALKING_DOWNSTAIRS" 3 "tBodyAccJerk-mean()-Z" NA
"WALKING_DOWNSTAIRS" 3 "tBodyAccJerk-std()-X" NA
"WALKING_DOWNSTAIRS" 3 "tBodyAccJerk-std()-Y" NA
"WALKING_DOWNSTAIRS" 3 "tBodyAccJerk-std()-Z" NA
"WALKING_DOWNSTAIRS" 3 "tBodyGyro-mean()-X" NA
"WALKING_DOWNSTAIRS" 3 "tBodyGyro-mean()-Y" NA
"WALKING_DOWNSTAIRS" 3 "tBodyGyro-mean()-Z" NA
"WALKING_DOWNSTAIRS" 3 "tBodyGyro-std()-X" NA
"WALKING_DOWNSTAIRS" 3 "tBodyGyro-std()-Y" NA
"WALKING_DOWNSTAIRS" 3 "tBodyGyro-std()-Z" NA
"WALKING_DOWNSTAIRS" 3 "tBodyGyroJerk-mean()-X" NA
"WALKING_DOWNSTAIRS" 3 "tBodyGyroJerk-mean()-Y" NA
"WALKING_DOWNSTAIRS" 3 "tBodyGyroJerk-mean()-Z" NA
"WALKING_DOWNSTAIRS" 3 "tBodyGyroJerk-std()-X" NA
"WALKING_DOWNSTAIRS" 3 "tBodyGyroJerk-std()-Y" NA
"WALKING_DOWNSTAIRS" 3 "tBodyGyroJerk-std()-Z" NA
"WALKING_DOWNSTAIRS" 3 "tBodyAccMag-mean()" NA
"WALKING_DOWNSTAIRS" 3 "tBodyAccMag-std()" NA
"WALKING_DOWNSTAIRS" 3 "tGravityAccMag-mean()" NA
"WALKING_DOWNSTAIRS" 3 "tGravityAccMag-std()" NA
"WALKING_DOWNSTAIRS" 3 "tBodyAccJerkMag-mean()" NA
"WALKING_DOWNSTAIRS" 3 "tBodyAccJerkMag-std()" NA
"WALKING_DOWNSTAIRS" 3 "tBodyGyroMag-mean()" NA
"WALKING_DOWNSTAIRS" 3 "tBodyGyroMag-std()" NA
"WALKING_DOWNSTAIRS" 3 "tBodyGyroJerkMag-mean()" NA
"WALKING_DOWNSTAIRS" 3 "tBodyGyroJerkMag-std()" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAcc-mean()-X" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAcc-mean()-Y" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAcc-mean()-Z" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAcc-std()-X" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAcc-std()-Y" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAcc-std()-Z" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAcc-meanFreq()-X" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAcc-meanFreq()-Y" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAcc-meanFreq()-Z" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk-mean()-X" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk-mean()-Y" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk-mean()-Z" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk-std()-X" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk-std()-Y" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk-std()-Z" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk-meanFreq()-X" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk-meanFreq()-Y" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk-meanFreq()-Z" NA
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-mean()-X" NA
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-mean()-Y" NA
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-mean()-Z" NA
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-std()-X" NA
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-std()-Y" NA
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-std()-Z" NA
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-meanFreq()-X" NA
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-meanFreq()-Y" NA
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-meanFreq()-Z" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAccMag-mean()" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAccMag-std()" NA
"WALKING_DOWNSTAIRS" 3 "fBodyAccMag-meanFreq()" NA
"WALKING_DOWNSTAIRS" 3 "fBodyBodyAccJerkMag-mean()" NA
"WALKING_DOWNSTAIRS" 3 "fBodyBodyAccJerkMag-std()" NA
"WALKING_DOWNSTAIRS" 3 "fBodyBodyAccJerkMag-meanFreq()" NA
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroMag-mean()" NA
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroMag-std()" NA
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroMag-meanFreq()" NA
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroJerkMag-mean()" NA
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroJerkMag-std()" NA
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroJerkMag-meanFreq()" NA
"WALKING_DOWNSTAIRS" 4 "Activity" NA
"WALKING_DOWNSTAIRS" 4 "Y" NA
"WALKING_DOWNSTAIRS" 4 "Subject" NA
"WALKING_DOWNSTAIRS" 4 "tBodyAcc-mean()-X" NA
"WALKING_DOWNSTAIRS" 4 "tBodyAcc-mean()-Y" NA
"WALKING_DOWNSTAIRS" 4 "tBodyAcc-mean()-Z" NA
"WALKING_DOWNSTAIRS" 4 "tBodyAcc-std()-X" NA
"WALKING_DOWNSTAIRS" 4 "tBodyAcc-std()-Y" NA
"WALKING_DOWNSTAIRS" 4 "tBodyAcc-std()-Z" NA
"WALKING_DOWNSTAIRS" 4 "tGravityAcc-mean()-X" NA
"WALKING_DOWNSTAIRS" 4 "tGravityAcc-mean()-Y" NA
"WALKING_DOWNSTAIRS" 4 "tGravityAcc-mean()-Z" NA
"WALKING_DOWNSTAIRS" 4 "tGravityAcc-std()-X" NA
"WALKING_DOWNSTAIRS" 4 "tGravityAcc-std()-Y" NA
"WALKING_DOWNSTAIRS" 4 "tGravityAcc-std()-Z" NA
"WALKING_DOWNSTAIRS" 4 "tBodyAccJerk-mean()-X" NA
"WALKING_DOWNSTAIRS" 4 "tBodyAccJerk-mean()-Y" NA
"WALKING_DOWNSTAIRS" 4 "tBodyAccJerk-mean()-Z" NA
"WALKING_DOWNSTAIRS" 4 "tBodyAccJerk-std()-X" NA
"WALKING_DOWNSTAIRS" 4 "tBodyAccJerk-std()-Y" NA
"WALKING_DOWNSTAIRS" 4 "tBodyAccJerk-std()-Z" NA
"WALKING_DOWNSTAIRS" 4 "tBodyGyro-mean()-X" NA
"WALKING_DOWNSTAIRS" 4 "tBodyGyro-mean()-Y" NA
"WALKING_DOWNSTAIRS" 4 "tBodyGyro-mean()-Z" NA
"WALKING_DOWNSTAIRS" 4 "tBodyGyro-std()-X" NA
"WALKING_DOWNSTAIRS" 4 "tBodyGyro-std()-Y" NA
"WALKING_DOWNSTAIRS" 4 "tBodyGyro-std()-Z" NA
"WALKING_DOWNSTAIRS" 4 "tBodyGyroJerk-mean()-X" NA
"WALKING_DOWNSTAIRS" 4 "tBodyGyroJerk-mean()-Y" NA
"WALKING_DOWNSTAIRS" 4 "tBodyGyroJerk-mean()-Z" NA
"WALKING_DOWNSTAIRS" 4 "tBodyGyroJerk-std()-X" NA
"WALKING_DOWNSTAIRS" 4 "tBodyGyroJerk-std()-Y" NA
"WALKING_DOWNSTAIRS" 4 "tBodyGyroJerk-std()-Z" NA
"WALKING_DOWNSTAIRS" 4 "tBodyAccMag-mean()" NA
"WALKING_DOWNSTAIRS" 4 "tBodyAccMag-std()" NA
"WALKING_DOWNSTAIRS" 4 "tGravityAccMag-mean()" NA
"WALKING_DOWNSTAIRS" 4 "tGravityAccMag-std()" NA
"WALKING_DOWNSTAIRS" 4 "tBodyAccJerkMag-mean()" NA
"WALKING_DOWNSTAIRS" 4 "tBodyAccJerkMag-std()" NA
"WALKING_DOWNSTAIRS" 4 "tBodyGyroMag-mean()" NA
"WALKING_DOWNSTAIRS" 4 "tBodyGyroMag-std()" NA
"WALKING_DOWNSTAIRS" 4 "tBodyGyroJerkMag-mean()" NA
"WALKING_DOWNSTAIRS" 4 "tBodyGyroJerkMag-std()" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAcc-mean()-X" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAcc-mean()-Y" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAcc-mean()-Z" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAcc-std()-X" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAcc-std()-Y" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAcc-std()-Z" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAcc-meanFreq()-X" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAcc-meanFreq()-Y" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAcc-meanFreq()-Z" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAccJerk-mean()-X" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAccJerk-mean()-Y" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAccJerk-mean()-Z" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAccJerk-std()-X" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAccJerk-std()-Y" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAccJerk-std()-Z" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAccJerk-meanFreq()-X" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAccJerk-meanFreq()-Y" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAccJerk-meanFreq()-Z" NA
"WALKING_DOWNSTAIRS" 4 "fBodyGyro-mean()-X" NA
"WALKING_DOWNSTAIRS" 4 "fBodyGyro-mean()-Y" NA
"WALKING_DOWNSTAIRS" 4 "fBodyGyro-mean()-Z" NA
"WALKING_DOWNSTAIRS" 4 "fBodyGyro-std()-X" NA
"WALKING_DOWNSTAIRS" 4 "fBodyGyro-std()-Y" NA
"WALKING_DOWNSTAIRS" 4 "fBodyGyro-std()-Z" NA
"WALKING_DOWNSTAIRS" 4 "fBodyGyro-meanFreq()-X" NA
"WALKING_DOWNSTAIRS" 4 "fBodyGyro-meanFreq()-Y" NA
"WALKING_DOWNSTAIRS" 4 "fBodyGyro-meanFreq()-Z" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAccMag-mean()" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAccMag-std()" NA
"WALKING_DOWNSTAIRS" 4 "fBodyAccMag-meanFreq()" NA
"WALKING_DOWNSTAIRS" 4 "fBodyBodyAccJerkMag-mean()" NA
"WALKING_DOWNSTAIRS" 4 "fBodyBodyAccJerkMag-std()" NA
"WALKING_DOWNSTAIRS" 4 "fBodyBodyAccJerkMag-meanFreq()" NA
